65.25	-37.87659613
65.3	-37.87659613
65.35	-37.87659613
65.4	-37.87659613
65.45	-37.87659613
65.5	-37.87659613
65.55	-37.87659613
65.6	-37.87659613
65.65	-37.87659613
65.7	-37.87659613
65.75	-37.87659613
65.8	-37.87659613
65.85	-37.87659612
65.9	-37.87659612
65.95	-37.87659612
66	-37.87659612
66.05	-37.87659612
66.1	-37.87659612
66.15	-37.87659612
66.2	-37.87659612
66.25	-37.87659612
66.3	-37.87659612
66.35	-37.87659612
66.4	-37.87659612
66.45	-37.87659612
66.5	-37.87659612
66.55	-37.87659612
66.6	-37.87659612
66.65	-37.87659612
66.7	-37.87659612
66.75	-37.87659612
66.8	-37.87659612
66.85	-37.87659612
66.9	-37.87659612
66.95	-37.87659612
67	-37.87659612
67.05	-37.87659612
67.1	-37.87659612
67.15	-37.87659612
67.2	-37.87659612
67.25	-37.87659612
67.3	-37.87659612
67.35	-37.87659612
67.4	-37.87659612
67.45	-37.87659612
67.5	-37.87659612
67.55	-37.87659612
67.6	-37.87659612
67.65	-37.87659612
67.7	-37.87659612
67.75	-37.87659612
67.8	-37.87659612
67.85	-37.87659612
67.9	-37.87659612
67.95	-37.87659611
68	-37.87659611
68.05	-37.87659611
68.1	-37.87659611
68.15	-37.87659611
68.2	-37.87659611
68.25	-37.87659611
68.3	-37.87659611
68.35	-37.87659611
68.4	-37.87659611
68.45	-37.87659611
68.5	-37.87659611
68.55	-37.87659611
68.6	-37.87659611
68.65	-37.87659611
68.7	-37.87659611
68.75	-37.87659611
68.8	-37.87659611
68.85	-37.87659611
68.9	-37.87659611
68.95	-37.87659611
69	-37.87659611
69.05	-37.87659611
69.1	-37.87659611
69.15	-37.87659611
69.2	-37.87659611
69.25	-37.87659611
69.3	-37.87659611
69.35	-37.87659611
69.4	-37.87659611
69.45	-37.87659611
69.5	-37.87659611
69.55	-37.87659611
69.6	-37.87659611
69.65	-37.87659611
69.7	-37.87659611
69.75	-37.87659611
69.8	-37.87659611
69.85	-37.87659611
69.9	-37.87659611
69.95	-37.87659611
70	-37.87659611
